experiment_id,run_id,variant,epoch,accuracy,loss,val_accuracy,val_loss
FND-008,fnd008_02_l2_regularization,l2_regularization,21,0.3333333432674408,1.1107463836669922,0.3333333432674408,1.1109039783477783
FND-008,fnd008_02_l2_regularization,l2_regularization,22,0.3333333432674408,1.1109473705291748,0.3333333432674408,1.110748529434204
FND-008,fnd008_02_l2_regularization,l2_regularization,23,0.3333333432674408,1.110448956489563,0.3333333432674408,1.1106444597244263
FND-008,fnd008_02_l2_regularization,l2_regularization,24,0.3333333432674408,1.1116023063659668,0.3333333432674408,1.1104563474655151
FND-008,fnd008_03_dropout_regularization,dropout_regularization,1,0.3722222149372101,1.3211605548858643,0.3333333432674408,1.1049809455871582
FND-008,fnd008_03_dropout_regularization,dropout_regularization,2,0.3499999940395355,1.1893256902694702,0.3333333432674408,1.1147487163543701
FND-008,fnd008_03_dropout_regularization,dropout_regularization,3,0.36666667461395264,1.1322718858718872,0.3333333432674408,1.1038578748703003
FND-008,fnd008_03_dropout_regularization,dropout_regularization,4,0.31111112236976624,1.1317533254623413,0.3333333432674408,1.099915623664856
FND-008,fnd008_03_dropout_regularization,dropout_regularization,5,0.2888889014720917,1.1230477094650269,0.3333333432674408,1.106042742729187
FND-008,fnd008_03_dropout_regularization,dropout_regularization,6,0.3055555522441864,1.1151700019836426,0.3333333432674408,1.0989081859588623
FND-008,fnd008_03_dropout_regularization,dropout_regularization,7,0.38333332538604736,1.0973567962646484,0.3333333432674408,1.0992485284805298
FND-008,fnd008_03_dropout_regularization,dropout_regularization,8,0.3333333432674408,1.1020867824554443,0.3333333432674408,1.098797082901001
FND-008,fnd008_03_dropout_regularization,dropout_regularization,9,0.3777777850627899,1.0950230360031128,0.3166666626930237,1.0988750457763672
FND-008,fnd008_03_dropout_regularization,dropout_regularization,10,0.32777777314186096,1.0992635488510132,0.3333333432674408,1.0989526510238647
FND-008,fnd008_03_dropout_regularization,dropout_regularization,11,0.32777777314186096,1.0989587306976318,0.3333333432674408,1.0992218255996704
FND-008,fnd008_03_dropout_regularization,dropout_regularization,12,0.31111112236976624,1.1102912425994873,0.3333333432674408,1.0993058681488037
FND-008,fnd008_04_batch_normalization,batch_normalization,1,0.2944444417953491,1.4339498281478882,0.3333333432674408,1.2841302156448364
FND-008,fnd008_04_batch_normalization,batch_normalization,2,0.36666667461395264,1.1517837047576904,0.3333333432674408,1.5253028869628906
FND-008,fnd008_04_batch_normalization,batch_normalization,3,0.39444443583488464,1.0886956453323364,0.3333333432674408,1.7721614837646484
FND-008,fnd008_04_batch_normalization,batch_normalization,4,0.4611110985279083,1.0728046894073486,0.3333333432674408,1.8417176008224487
FND-008,fnd008_04_batch_normalization,batch_normalization,5,0.5277777910232544,0.9872095584869385,0.3333333432674408,1.7337992191314697
FND-008,fnd008_05_residual_fusion,residual_fusion,1,0.32777777314186096,1.206955075263977,0.3333333432674408,1.1184196472167969
FND-008,fnd008_05_residual_fusion,residual_fusion,2,0.35555556416511536,1.179773211479187,0.3333333432674408,1.115978479385376
FND-008,fnd008_05_residual_fusion,residual_fusion,3,0.3444444537162781,1.157067060470581,0.3333333432674408,1.1027811765670776
FND-008,fnd008_05_residual_fusion,residual_fusion,4,0.33888888359069824,1.118783950805664,0.3333333432674408,1.103763222694397
FND-008,fnd008_05_residual_fusion,residual_fusion,5,0.3055555522441864,1.1060373783111572,0.3333333432674408,1.0992729663848877
FND-008,fnd008_05_residual_fusion,residual_fusion,6,0.3333333432674408,1.099389672279358,0.3333333432674408,1.099177598953247
FND-008,fnd008_05_residual_fusion,residual_fusion,7,0.3333333432674408,1.0984246730804443,0.3333333432674408,1.0993014574050903
FND-008,fnd008_05_residual_fusion,residual_fusion,8,0.3333333432674408,1.0995241403579712,0.3333333432674408,1.09930419921875
FND-008,fnd008_05_residual_fusion,residual_fusion,9,0.3333333432674408,1.0990451574325562,0.3333333432674408,1.099307894706726
FND-008,fnd008_05_residual_fusion,residual_fusion,10,0.3333333432674408,1.0989290475845337,0.3333333432674408,1.0995707511901855
FND-008,fnd008_06_learning_rate_schedule,learning_rate_schedule,1,0.3611111044883728,1.683402180671692,0.3333333432674408,1.468155026435852
FND-008,fnd008_06_learning_rate_schedule,learning_rate_schedule,2,0.3444444537162781,1.4627970457077026,0.3333333432674408,1.2288209199905396
FND-008,fnd008_06_learning_rate_schedule,learning_rate_schedule,3,0.3222222328186035,1.2378829717636108,0.3333333432674408,1.1259645223617554
FND-008,fnd008_06_learning_rate_schedule,learning_rate_schedule,4,0.32777777314186096,1.13540518283844,0.3333333432674408,1.1167137622833252
FND-008,fnd008_06_learning_rate_schedule,learning_rate_schedule,5,0.3444444537162781,1.1125296354293823,0.3333333432674408,1.099010944366455
FND-008,fnd008_06_learning_rate_schedule,learning_rate_schedule,6,0.3611111044883728,1.099095106124878,0.3333333432674408,1.098805546760559
FND-008,fnd008_06_learning_rate_schedule,learning_rate_schedule,7,0.31111112236976624,1.0985804796218872,0.3333333432674408,1.098896861076355
FND-008,fnd008_06_learning_rate_schedule,learning_rate_schedule,8,0.3333333432674408,1.0982396602630615,0.3333333432674408,1.099139928817749
FND-008,fnd008_06_learning_rate_schedule,learning_rate_schedule,9,0.3333333432674408,1.0990828275680542,0.3333333432674408,1.099409818649292
FND-008,fnd008_06_learning_rate_schedule,learning_rate_schedule,10,0.3333333432674408,1.1001282930374146,0.3333333432674408,1.0996204614639282
FND-008,fnd008_07_cnn_image_branch,cnn_image_branch,1,0.3055555522441864,1.1000807285308838,0.3166666626930237,1.0987662076950073
FND-008,fnd008_07_cnn_image_branch,cnn_image_branch,2,0.3055555522441864,1.098723292350769,0.3166666626930237,1.09869384765625
FND-008,fnd008_07_cnn_image_branch,cnn_image_branch,3,0.2944444417953491,1.1001863479614258,0.3333333432674408,1.0989781618118286
FND-008,fnd008_07_cnn_image_branch,cnn_image_branch,4,0.33888888359069824,1.1018545627593994,0.3333333432674408,1.0991737842559814
FND-008,fnd008_07_cnn_image_branch,cnn_image_branch,5,0.3333333432674408,1.0997551679611206,0.3333333432674408,1.099269986152649
FND-008,fnd008_07_cnn_image_branch,cnn_image_branch,6,0.3333333432674408,1.0990352630615234,0.3333333432674408,1.0996251106262207
FND-008,fnd008_08_pretrained_mobilenet_v2,pretrained_mobilenet_v2,1,0.21666666865348816,1.3577377796173096,0.3333333432674408,1.1634211540222168
FND-008,fnd008_08_pretrained_mobilenet_v2,pretrained_mobilenet_v2,2,0.2222222238779068,1.2351408004760742,0.3333333432674408,1.116600751876831
FND-008,fnd008_08_pretrained_mobilenet_v2,pretrained_mobilenet_v2,3,0.31111112236976624,1.161482334136963,0.3333333432674408,1.1078379154205322
FND-008,fnd008_08_pretrained_mobilenet_v2,pretrained_mobilenet_v2,4,0.3055555522441864,1.1515225172042847,0.3333333432674408,1.105750322341919
FND-008,fnd008_08_pretrained_mobilenet_v2,pretrained_mobilenet_v2,5,0.2944444417953491,1.1303645372390747,0.3333333432674408,1.10776948928833
FND-008,fnd008_08_pretrained_mobilenet_v2,pretrained_mobilenet_v2,6,0.3166666626930237,1.129196286201477,0.3499999940395355,1.1079729795455933
FND-008,fnd008_08_pretrained_mobilenet_v2,pretrained_mobilenet_v2,7,0.2777777910232544,1.1424635648727417,0.3333333432674408,1.1071257591247559
FND-009,fnd009_01_compact_16_seq8,compact_16_seq8,1,0.3444444537162781,1.1271202564239502,0.3333333432674408,1.1021870374679565
FND-009,fnd009_01_compact_16_seq8,compact_16_seq8,2,0.2944444417953491,1.133387565612793,0.3333333432674408,1.1050349473953247
FND-009,fnd009_01_compact_16_seq8,compact_16_seq8,3,0.31111112236976624,1.110528588294983,0.3333333432674408,1.0995529890060425
FND-009,fnd009_01_compact_16_seq8,compact_16_seq8,4,0.30000001192092896,1.1122348308563232,0.3333333432674408,1.0995713472366333
FND-009,fnd009_01_compact_16_seq8,compact_16_seq8,5,0.3222222328186035,1.1046937704086304,0.3333333432674408,1.100778341293335
FND-009,fnd009_01_compact_16_seq8,compact_16_seq8,6,0.3611111044883728,1.1092661619186401,0.3333333432674408,1.1012588739395142
FND-009,fnd009_01_compact_16_seq8,compact_16_seq8,7,0.31111112236976624,1.1200450658798218,0.3333333432674408,1.0991793870925903
FND-009,fnd009_01_compact_16_seq8,compact_16_seq8,8,0.3222222328186035,1.108132243156433,0.3333333432674408,1.09916353225708
FND-009,fnd009_01_compact_16_seq8,compact_16_seq8,9,0.36666667461395264,1.094306468963623,0.3333333432674408,1.1001594066619873
FND-009,fnd009_01_compact_16_seq8,compact_16_seq8,10,0.3333333432674408,1.108368158340454,0.3333333432674408,1.101372241973877
FND-009,fnd009_01_compact_16_seq8,compact_16_seq8,11,0.33888888359069824,1.0940194129943848,0.3333333432674408,1.1001948118209839
FND-009,fnd009_01_compact_16_seq8,compact_16_seq8,12,0.3333333432674408,1.104759693145752,0.3333333432674408,1.0993186235427856
FND-009,fnd009_02_baseline_24_seq12,baseline_24_seq12,1,0.3444444537162781,1.1462033987045288,0.3333333432674408,1.1025744676589966
FND-009,fnd009_02_baseline_24_seq12,baseline_24_seq12,2,0.31111112236976624,1.1438781023025513,0.3333333432674408,1.1034549474716187
FND-009,fnd009_02_baseline_24_seq12,baseline_24_seq12,3,0.3222222328186035,1.1269010305404663,0.36666667461395264,1.0996042490005493
FND-009,fnd009_02_baseline_24_seq12,baseline_24_seq12,4,0.3444444537162781,1.104615569114685,0.3333333432674408,1.101228952407837
FND-009,fnd009_02_baseline_24_seq12,baseline_24_seq12,5,0.3333333432674408,1.1043250560760498,0.3333333432674408,1.104876160621643
FND-009,fnd009_02_baseline_24_seq12,baseline_24_seq12,6,0.3222222328186035,1.1164835691452026,0.3333333432674408,1.1012970209121704
FND-009,fnd009_02_baseline_24_seq12,baseline_24_seq12,7,0.3166666626930237,1.119895100593567,0.3333333432674408,1.0998984575271606
FND-009,fnd009_03_larger_32_seq20,larger_32_seq20,1,0.3499999940395355,1.1569843292236328,0.3333333432674408,1.1066795587539673
FND-009,fnd009_03_larger_32_seq20,larger_32_seq20,2,0.3444444537162781,1.1453392505645752,0.3333333432674408,1.1058298349380493
FND-009,fnd009_03_larger_32_seq20,larger_32_seq20,3,0.2888889014720917,1.138389229774475,0.3333333432674408,1.1008892059326172
FND-009,fnd009_03_larger_32_seq20,larger_32_seq20,4,0.3333333432674408,1.1354488134384155,0.3333333432674408,1.1108741760253906
FND-009,fnd009_03_larger_32_seq20,larger_32_seq20,5,0.35555556416511536,1.1154775619506836,0.3333333432674408,1.101918339729309
FND-009,fnd009_03_larger_32_seq20,larger_32_seq20,6,0.2777777910232544,1.1148205995559692,0.3333333432674408,1.1017611026763916
FND-009,fnd009_03_larger_32_seq20,larger_32_seq20,7,0.33888888359069824,1.1147453784942627,0.3333333432674408,1.1014193296432495
FND-009,fnd009_04_grayscale_24_seq12,grayscale_24_seq12,1,0.32777777314186096,1.1256413459777832,0.3333333432674408,1.102179765701294
FND-009,fnd009_04_grayscale_24_seq12,grayscale_24_seq12,2,0.2944444417953491,1.114561676979065,0.3333333432674408,1.1047708988189697
FND-009,fnd009_04_grayscale_24_seq12,grayscale_24_seq12,3,0.3499999940395355,1.110190749168396,0.3333333432674408,1.1024813652038574
FND-009,fnd009_04_grayscale_24_seq12,grayscale_24_seq12,4,0.32777777314186096,1.1057628393173218,0.3333333432674408,1.1007492542266846
FND-009,fnd009_04_grayscale_24_seq12,grayscale_24_seq12,5,0.3611111044883728,1.106798768043518,0.3333333432674408,1.1028213500976562
FND-009,fnd009_04_grayscale_24_seq12,grayscale_24_seq12,6,0.35555556416511536,1.10636568069458,0.3333333432674408,1.1028856039047241
FND-009,fnd009_04_grayscale_24_seq12,grayscale_24_seq12,7,0.32777777314186096,1.1362224817276,0.3333333432674408,1.1011817455291748
FND-009,fnd009_04_grayscale_24_seq12,grayscale_24_seq12,8,0.3333333432674408,1.1028867959976196,0.3333333432674408,1.1007652282714844
FND-010,fnd010_01_unscaled_images,unscaled_images,1,0.3499999940395355,97.2920150756836,0.3333333432674408,28.172094345092773
FND-010,fnd010_01_unscaled_images,unscaled_images,2,0.2944444417953491,52.03668212890625,0.3333333432674408,29.156583786010742
FND-010,fnd010_01_unscaled_images,unscaled_images,3,0.3222222328186035,22.290502548217773,0.3333333432674408,6.703794956207275
FND-010,fnd010_01_unscaled_images,unscaled_images,4,0.32777777314186096,4.0765557289123535,0.3333333432674408,1.099012017250061
FND-010,fnd010_01_unscaled_images,unscaled_images,5,0.3611111044883728,1.0987752676010132,0.3333333432674408,1.098778247833252
FND-010,fnd010_01_unscaled_images,unscaled_images,6,0.3055555522441864,1.0990580320358276,0.3333333432674408,1.0986007452011108
FND-010,fnd010_01_unscaled_images,unscaled_images,7,0.3499999940395355,1.0987544059753418,0.3333333432674408,1.0985581874847412
FND-010,fnd010_01_unscaled_images,unscaled_images,8,0.35555556416511536,1.0982410907745361,0.36666667461395264,1.0985980033874512
FND-010,fnd010_02_excessive_learning_rate,excessive_learning_rate,1,0.3166666626930237,75496.21875,0.3166666626930237,2608.829833984375
FND-010,fnd010_02_excessive_learning_rate,excessive_learning_rate,2,0.31111112236976624,493.8750305175781,0.3333333432674408,1.1457651853561401
FND-010,fnd010_02_excessive_learning_rate,excessive_learning_rate,3,0.3499999940395355,1.189527988433838,0.3333333432674408,1.170441746711731
FND-010,fnd010_02_excessive_learning_rate,excessive_learning_rate,4,0.2888889014720917,1.2143222093582153,0.3333333432674408,1.1213536262512207
FND-010,fnd010_02_excessive_learning_rate,excessive_learning_rate,5,0.33888888359069824,1.1057230234146118,0.3333333432674408,1.1136415004730225
FND-010,fnd010_02_excessive_learning_rate,excessive_learning_rate,6,0.3222222328186035,1.13113272190094,0.3333333432674408,1.1074411869049072
FND-010,fnd010_03_tiny_learning_rate,tiny_learning_rate,1,0.3333333432674408,1.1169376373291016,0.3333333432674408,1.116386890411377
FND-010,fnd010_03_tiny_learning_rate,tiny_learning_rate,2,0.36666667461395264,1.12564218044281,0.3333333432674408,1.1163853406906128
FND-010,fnd010_03_tiny_learning_rate,tiny_learning_rate,3,0.3444444537162781,1.1271586418151855,0.3333333432674408,1.116383671760559
FND-010,fnd010_03_tiny_learning_rate,tiny_learning_rate,4,0.3499999940395355,1.1177314519882202,0.3333333432674408,1.1163815259933472
FND-010,fnd010_03_tiny_learning_rate,tiny_learning_rate,5,0.36666667461395264,1.1204479932785034,0.3333333432674408,1.116379976272583
FND-010,fnd010_03_tiny_learning_rate,tiny_learning_rate,6,0.35555556416511536,1.1200727224349976,0.3333333432674408,1.116378664970398
FND-010,fnd010_03_tiny_learning_rate,tiny_learning_rate,7,0.32777777314186096,1.1330939531326294,0.3333333432674408,1.1163768768310547
FND-010,fnd010_03_tiny_learning_rate,tiny_learning_rate,8,0.3499999940395355,1.1205341815948486,0.3333333432674408,1.1163749694824219
FND-010,fnd010_04_excessive_dropout,excessive_dropout,1,0.3166666626930237,1.9075257778167725,0.3333333432674408,1.1053417921066284
FND-010,fnd010_04_excessive_dropout,excessive_dropout,2,0.39444443583488464,1.18348228931427,0.3333333432674408,1.099515676498413
FND-010,fnd010_04_excessive_dropout,excessive_dropout,3,0.3333333432674408,1.0976617336273193,0.3333333432674408,1.098638653755188
FND-010,fnd010_04_excessive_dropout,excessive_dropout,4,0.31111112236976624,1.0986475944519043,0.3333333432674408,1.0986346006393433
FND-010,fnd010_04_excessive_dropout,excessive_dropout,5,0.3444444537162781,1.0980618000030518,0.3333333432674408,1.0986415147781372
FND-010,fnd010_04_excessive_dropout,excessive_dropout,6,0.2777777910232544,1.100541114807129,0.3333333432674408,1.09864342212677
FND-010,fnd010_04_excessive_dropout,excessive_dropout,7,0.31111112236976624,1.0996884107589722,0.3333333432674408,1.098673939704895
FND-010,fnd010_05_misaligned_train_labels,misaligned_train_labels,1,0.3444444537162781,1.2273894548416138,0.3333333432674408,1.115290880203247
FND-010,fnd010_05_misaligned_train_labels,misaligned_train_labels,2,0.30000001192092896,1.2616801261901855,0.3333333432674408,1.1334773302078247
FND-010,fnd010_05_misaligned_train_labels,misaligned_train_labels,3,0.39444443583488464,1.135071873664856,0.3333333432674408,1.1142914295196533
FND-010,fnd010_05_misaligned_train_labels,misaligned_train_labels,4,0.30000001192092896,1.1244431734085083,0.3333333432674408,1.1008861064910889
FND-010,fnd010_05_misaligned_train_labels,misaligned_train_labels,5,0.3333333432674408,1.122338056564331,0.3333333432674408,1.1006107330322266
FND-010,fnd010_05_misaligned_train_labels,misaligned_train_labels,6,0.30000001192092896,1.1140893697738647,0.3333333432674408,1.1005845069885254
FND-010,fnd010_05_misaligned_train_labels,misaligned_train_labels,7,0.32777777314186096,1.1146948337554932,0.28333333134651184,1.1004048585891724
FND-010,fnd010_05_misaligned_train_labels,misaligned_train_labels,8,0.31111112236976624,1.1060593128204346,0.3333333432674408,1.10508131980896
FND-010,fnd010_05_misaligned_train_labels,misaligned_train_labels,9,0.3333333432674408,1.1153761148452759,0.3333333432674408,1.1089484691619873
FND-010,fnd010_05_misaligned_train_labels,misaligned_train_labels,10,0.3444444537162781,1.109310507774353,0.3333333432674408,1.1005505323410034
FND-010,fnd010_05_misaligned_train_labels,misaligned_train_labels,11,0.3166666626930237,1.101723551750183,0.3333333432674408,1.0992637872695923
FND-010,fnd010_05_misaligned_train_labels,misaligned_train_labels,12,0.3166666626930237,1.0991272926330566,0.3333333432674408,1.0999451875686646
FND-010,fnd010_06_sigmoid_activation,sigmoid_activation,1,0.35555556416511536,1.1439261436462402,0.3333333432674408,1.0993095636367798
FND-010,fnd010_06_sigmoid_activation,sigmoid_activation,2,0.31111112236976624,1.1338679790496826,0.3333333432674408,1.1058183908462524
FND-010,fnd010_06_sigmoid_activation,sigmoid_activation,3,0.32777777314186096,1.1287496089935303,0.3333333432674408,1.1007941961288452
FND-010,fnd010_06_sigmoid_activation,sigmoid_activation,4,0.3333333432674408,1.1188645362854004,0.3333333432674408,1.0995135307312012
